feature,ufi,siteid,sampleid,well_name,latitude,longitude,dscription,lith_group,unitname,supergroup,group,formation,member,samp_type,samp_depth,sample_mass,magsus_ind,magsus_med,magsus_ave,magsus_max,magsus_min,magsus_std,surf_type,magsus_cor,magsus_mul,density_db,density_wb,density_g,porosity_a,porosity_t,,,,
RPROP,44,,tan99mh586,,-20.2042028,129.5051464,siltstone,clastic sediment,Dead Bullock Formation,,Tanami Group,Dead Bullock Formation,,hand_sample,,168.00,0,,,,,,irregular_surface,no,,2.54,2.56,2.58,1.51,
RPROP,45,,tan99mh671,,-20.3280195,129.3659542,siltstone,clastic sediment,Dead Bullock Formation,,Tanami Group,Dead Bullock Formation,,hand_sample,,277.10,0,,,,,,irregular_surface,no,,2.44,2.48,2.54,3.79,
RPROP,46,,tan99mh84,,-20.2363610,129.5507354,siltstone,clastic sediment,Dead Bullock Formation,,Tanami Group,Dead Bullock Formation,,hand_sample,,3013.90,0,,,,,,irregular_surface,no,,2.58,2.60,2.63,1.67,
RPROP,47,,tan99mh40,,-20.2371711,129.5459800,hornfels,metasediment,Dead Bullock Formation,,Tanami Group,Dead Bullock Formation,,hand_sample,,2386.30,0,,,,,,irregular_surface,no,,2.54,2.62,2.77,8.23,
RPROP,48,,TAN99AD250,,-20.0540241,129.2216034,dacitic dyke,felsic intrusive,dyke,,,dyke,,hand_sample,,438.10,0,,,,,,irregular_surface,no,,2.45,2.52,2.62,6.16,
RPROP,49,,TAN99AD67,,-20.2750925,129.5968087,dacite dyke,felsic intrusive,dyke,,,dyke,,drill_core        ,,457.10,0,,,,,,cut_surface,no,,2.60,2.61,2.64,1.48,
RPROP,50,,TAN99AD80,,-20.5335829,130.3075042,monzogranite dyke,felsic intrusive,dyke,,,dyke,,hand_sample,,438.20,0,,,,,,irregular_surface,no,,2.62,2.64,2.67,2.09,
RPROP,51,,1495/2/2,BMR Tanami 25,-19.8435869,129.5995780,gabbro,mafic intrusive,dyke,,,dyke,,drill_core        ,30.48,238.00,52,,,,,,cut_surface,no,,2.714,2.74,2.80,3.08,
RPROP,52,,tan99ajc113,,-19.1507128,129.5325423,quartz vein,vein,dyke,,,dyke,,hand_sample,,476.30,0,,,,,,irregular_surface,no,,2.63,2.63,2.64,0.28,
RPROP,53,,tan99ajc115,,-19.1510321,129.5345974,quartz vein,vein,dyke,,,dyke,,hand_sample,,1081.70,0,,,,,,irregular_surface,no,,2.63,2.63,2.63,0.27,
